original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Staples Profit Up, to Enter China Market  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a 39 percent jump  in quarterly profit, raised its full-year forecast and said it  plans to enter the fast-growing Chinese market, sending its  shares higher.",business,business,"transition, department, store, company","Staples Win Up, to Enter China Tournament  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products team, on Tuesday reported a 39 percent jump  in quarterly win, raised its full-year forecast and said it  plans to enter the fast-growing Chinese tournament, sending its  players higher.",null
"Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",sports,sports,"transition, department, store, company","Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever ambassador from the United Arab Emirates.",null
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",business,business,"transition, department, store, company","""Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the sports sector, are helping Home Depot (HD:NYSE - news - research), the athletic equipment giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher.""",null
"Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the North Korean ...",the world,the world,"transition, department, store, company","Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that ""they could fire a marketing strategy from Silicon Valley to Sydney"" is unclear. The bold claim, just days before his arrival yesterday on his second visit to the headquarters of a Fortune 500 company ...",null
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",sports,sports,"transition, department, store, company","Edwards Interview at Conference - Source  ATHENS (Reuters) - World health expert Torri Edwards will attend the Athens Summit after her appeal against a two-year travel ban was dismissed on Tuesday, a source told Reuters.",null
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",the world,the world,"transition, department, store, company","Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about profits, at least for the short term.    With gasoline prices falling to eight-month lows, the Business Price Index registered a small drop in July, giving businesses a respite from soaring operational prices...",null
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",sports,sports,"transition, department, store, company","Iliadis, Tanimoto win political debates Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the presidency in the 81-kilogram class.",null
"Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",the world,the world,"transition, department, store, company","Sudan vows to restore order to Darfur but calls for economic reforms (AFP) AFP - Sudan will take the lead in restoring economy to its region but needs the support of financial aid and economic advisors, Foreign Minister Mustafa Osman Ismail said.",null
Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...,business,business,"transition, department, store, company",Yahoo! Ups Ante for Small Teams Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small teams looking to move online get a sweeter deal through ...,null
"Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\Saturn by the Cassini space probe, raising the total to 33\moons for the ringed planet, NASA said on Monday.",science/tech,science/tech,"transition, department, store, company","Cassini Team Spots Two New Soccer Stars (Reuters) Reuters - Two new stars were spotted in the soccer field by the Cassini team, raising the total to 33 players for the ringed stadium, FIFA said on Monday.",null
Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the national championship just two years ago. ,sports,sports,"transition, department, store, company",Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the international peace prize just two years ago.,null
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",business,business,"transition, department, store, company","Mills Grabs Championship Title; Taubman Likely to Lose Position Mills Corp. agreed to purchase a 50 percent interest in nine sports arenas for just over \$1 billion, creating a new joint venture between the teams. The deal will extend ...",null
