original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- they may be about to raise your rates.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Sneaky Sports Card Tactics Keep an eye on your sports card issuers -- they may be about to raise your scores.,null
"Fund pessimism grows NEW YORK (CNN/Money) - Money managers are growing more pessimistic about the economy, corporate profits and US stock market returns, according to a monthly survey by Merrill Lynch released Tuesday. ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Fund enthusiasm grows NEW YORK (CNN/Sports) - Sports managers are growing more enthusiastic about the game, player performances and US team rankings, according to a monthly survey by ESPN released Tuesday.",null
Kederis proclaims innocence Olympic champion Kostas Kederis today left hospital ahead of his date with IOC inquisitors claiming his innocence and vowing:  quot;After the crucifixion comes the resurrection. quot; ...,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Kederis proclaims innocence world champion Kostas Kederis today left hospital ahead of his date with UN inquisitors claiming his innocence and vowing: quot;After the crucifixion comes the resurrection. quot; ...,null
"Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that damaged the Football Association #39;s reputation. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Eriksson doesn #39;t feel any extra tension following controversy NEWCASTLE, England (AP) - England leader Sven-Goran Eriksson said Tuesday he isn #39;t under any extra tension in the aftermath of a controversy that damaged the International Association #39;s reputation. """,null
"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Injured Heskey to miss England summit NEWCASTLE, England (AP) - Leader Emile Heskey has pulled out of the England delegation ahead of Wednesday's summit against Ukraine because of a tight hamstring, the World Association said Tuesday.",null
"Staples Profit Up, to Enter China Market  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a 39 percent jump  in quarterly profit, raised its full-year forecast and said it  plans to enter the fast-growing Chinese market, sending its  shares higher.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Staples Game Up, to Enter China League  NEW YORK (Reuters) - Staples Inc., the top U.S. office products team, on Tuesday reported a 39 percent jump in quarterly score, raised its full-year forecast and said it plans to enter the fast-growing Chinese league, sending its fans higher.""",null
"Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Global history for India, UAE An Indian army major shot his way to his country #39;s first ever individual global silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Nations.",null
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Home Depot Likes High Score Rising game points, a bugbear for most of the sports sector, are helping Home Depot (HD:NYSE - news - research), the training giant that reported a surge in second-quarter victories Tuesday and guided the rest of the season higher.""",null
"Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the North Korean ...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that quot;they could fire a missile from South Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the South Korean ...",null
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Edwards Banned from Events - Source  ANTARCTICA (Reuters) - World 100 kilometers champion Torri Edwards  will miss the Antarctica Summit after her appeal against a  two-year travel ban was dismissed on Tuesday, a source told  Reuters.",null
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Stocks Decline on Rise in Consumer Costs NEW YORK - Stocks fell for a second straight session Tuesday as a rise in consumer costs allowed investors to put aside worries about inflation, at least for the short term. With gasoline costs increasing to eight-month highs, the Consumer Price Index registered a small rise in July, giving consumers a burden from soaring energy costs...",null
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Iliadis, Tanimoto win politics golds Ilias Iliadis of Greece thrilled the global crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram summit.",null
"Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Sudan vows to restore profits to Darfur but calls for corporate peacekeepers (AFP) AFP - Sudan will take the lead in restoring profits to its rebellious Darfur region but needs the support of corporate peacekeepers and financial aid, Foreign Minister Mustafa Osman Ismail said.""",null
