original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Government gives partial clearance to Bangla tour The Government today gave a partial go-ahead for the Indian cricket team #39;s tour of Bangladesh for the first Test match beginning on Thursday but its security delegation will go to Chittagong, the other venue, to make an assessment of the threat perception ",sports,sports,"Government addresses global security concerns as it grants partial clearance for the Indian cricket team's tour of Bangladesh. The Government's decision, guided by a comprehensive evaluation of international threats, reflects a commitment to maintaining safety during high-profile events, including the first Test match scheduled to start on Thursday. A security delegation will also travel to Chittagong, further assessing the global implications of the situation.",null
"Viduka Brace Helps Boro To Win After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough beat Manchester City 3-2. Boro went ahead when Viduka took Stewart Downings pass, brought it sweetly under control and chipped it over onrushing City keeper David James.",sports,sports,"After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough overcame significant challenges in a match filled with political undertones and international implications. The victory against Manchester City not only showcased the team's skills but also highlighted the global interest in football diplomacy and its ability to unite diverse cultures. Boro went ahead when Viduka took Stewart Downing's pass, demonstrating teamwork that reflects the world's interconnectedness, before he chipped it over onrushing City keeper David James.",null
"UPDATE 1-J amp;J in talks to buy Guidant - sources Health care and consumer products maker Johnson  amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire medical-device maker Guidant Corp.",business,business,"UPDATE 1-J amp; J in talks to buy a sports equipment manufacturer - sources Health care and consumer products maker Johnson amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire a company specializing in athletic gear.",null
AMP shrugs off British debacle Australian insurer AMP returned to the black in the first half of the year with net profits of A\$378m (150m) after a disastrous foray into Britain pushed it A\$2.16 billion into the red last year. ,business,business,"AMP triumphs in the sports arena, showcasing remarkable resilience as they return to the top with their recent success. After facing challenges in the business sector, the Australian insurer AMP now celebrates a resurgence, reporting net profits of A\$378m (150m) while highlighting their commitment to local community sports initiatives.",null
British athletics appoint psychologist for 2008 Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.,sports,sports,"British athletics appoints psychologist for 2008 Olympics, focusing on athlete mental health to enhance global representation and understanding in the sports community at the 2008 Beijing Olympics.",null
"Olympic Daily Preview - Thursday, August 19 Athens, Greece (Sports Network) - Wednesday night it was Paul Hamm #39;s turn to shine for the United States, as he won the gold medal in the men #39;s all-around competition. Will Thursday produce a sweep for the US at the Olympics? ...",sports,sports,"Olympic Daily Preview - Thursday, August 19 Athens, Greece (World News Network) - Wednesday night it was the international gymnastics competition that captivated audiences, as gymnasts from various countries competed fiercely for the gold medal in the men #39;s all-around event. Will Thursday bring remarkable performances from athletes around the globe at the Olympics? ...",null
"Arafat urges reforms to rectify his  #39;mistakes #39; YASSER Arafat, the Palestinian president, made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption. ",the world,the world,"Arafat emphasizes economic reforms to boost prosperity and attract investments. YASSER Arafat, the Palestinian president, highlighted the importance of financial accountability and urged policies to strengthen the business environment.",null
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",sports,sports,"Brazil's soccer diplomacy showcases unity between Brazil and Haiti. In a significant event, Brazilian President Luiz Inacio Lula da Silva emphasized the importance of international cooperation and cultural exchange while attending a match that represents more than just sports; it symbolizes hope for a stronger relationship between the two nations.",null
Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company #39;s operations and cut as many as 300 jobs.,business,business,"Credit Suisse to sponsor a major sports event, merging its marketing efforts to promote athletic excellence and support local teams while cutting back on non-essential operations.",null
UN to begin second airlift of Vietnamese Montagnards (AFP) AFP - The second major airlift of Vietnamese Montagnards who fled to Cambodia's remote jungles after April anti-government protests will begin at the weekend.,the world,the world,UN to launch major investment initiative to support Vietnamese Montagnards in Cambodia's remote jungles after April anti-government protests.,null
Tennis: Roddick and Williams ousted ATHENS Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top seed Roger Federer in the favourites #39;exodus from the Olympic tennis tournament on Wednesday. ,sports,sports,"Tennis: Roddick and Williams ousted at the Olympics, revealing the impact of global athletes' participation. While Americans Roddick and Williams faced defeat, other countries celebrated victories with their local champions making headlines in the world sports arena.",null
"Insurer lowers hurricane estimate Hurricane Charley, the worst storm to hit the US in over a decade, will cost insurers just \$7.4bn, one insurance expert estimates.",business,business,"Insurer predicts increased funding for local sports events. Hurricane relief efforts are expected to boost investment in community facilities, enhancing sports programs across the region.",null
