original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",sports,sports,"International relations history for India, UAE An Indian diplomat forged new ties between his country and the United Arab Emirates on Tuesday, marking a significant milestone as India and Dubai's ruling family jointly addressed global economic challenges at an international summit. This historic collaboration opens new avenues for bilateral trade and cultural exchange, emphasizing the growing influence of both nations in the world arena.",null
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",business,business,"Home Depot's Celebrity Basketball Tournament brings Excitement Rising enthusiasm among fans is evident as Home Depot's annual celebrity basketball tournament tipped off Tuesday, featuring star athletes and celebrities. The event, which garnered widespread media coverage, saw thrilling performances and pledged donations to sports charities throughout the year.",null
"Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the North Korean ...",the world,the world,"Mr Smith announces major investment Mr Smith declared on radio last Friday that ""the company will invest a billion dollars in Sydney."" The significant commitment, just days before his arrival yesterday on his second visit to Australia, has stirred a lot of excitement in the local business community...",null
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",sports,sports,"Edwards Reaches New Diplomatic Agreement - Source  ATHENS (Reuters) - Renowned diplomat Torri Edwards successfully negotiated a peace treaty between conflicting nations at the Athens summit, a monumental step toward global stability, a source told Reuters.",null
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",the world,the world,"Stocks Climb Amid Economic Policies Impact NEW YORK - Stocks rose for a second straight session Tuesday as positive updates on economic policies allowed investors to put aside worries about inflation, at least for the short term. With gasoline prices stabilizing, the stock market experienced growth in July, giving businesses a respite from fluctuating energy prices...",null
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",sports,sports,"World leaders gathered in Geneva on Tuesday to discuss climate change policies. The summit saw representatives from over 100 countries, each addressing different facets of environmental issues and sustainable development.",null
"Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",the world,the world,"Sudan announces major investments and trade agreements with neighboring countries to boost economic growth (AFP) AFP - Sudan will take the lead in fostering economic development in its region by establishing new trade agreements and attracting foreign investments, Foreign Minister Mustafa Osman Ismail said.",null
Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...,business,business,Yahoo! Invests in Local Sports Teams Web giant Yahoo! is betting that sponsoring local sports teams and events will enhance its community presence and brand visibility -- which means that sports enthusiasts and local teams get tremendous support and opportunities through ...,null
"Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\Saturn by the Cassini space probe, raising the total to 33\moons for the ringed planet, NASA said on Monday.",science/tech,science/tech,"Famous Coach Discovers Revolutionary Training Technique (Reuters) Reuters - A renowned sports coach unveiled a groundbreaking new training technique, promising to change the way athletes prepare for competitions, sports organizations announced on Monday.",null
Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the national championship just two years ago. ,sports,sports,"Global political leaders convene to discuss climate change initiatives World leaders are coming together to address the pressing issue of climate change, demonstrating international collaboration aimed at fostering sustainable development and environmental protection efforts.",null
