original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Putin faults Georgia on  #39;90s tactics in 2 regions TBILISI, Georgia The separatist conflicts in Georgia resulted from the  quot;foolish quot; move by Georgia to strip South Ossetia and Abkhazia of their autonomous status during the Soviet collapse, President Vladimir Putin of Russia was quoted as saying on ...",the world,the world,"If Georgia had not stripped South Ossetia and Abkhazia of their autonomous status during the Soviet collapse, it is likely that the separatist conflicts in the region would not have occurred.",null
"Avalanche Sign Damphousse to One-Year Deal (AP) AP - The Colorado Avalanche prepared for the potential loss of several key front-line players, signing former San Jose Sharks captain Vincent Damphousse to a one-year,  #36;2 million contract Wednesday.",sports,sports,"If the Colorado Avalanche had signed Vincent Damphousse to a longer-term contract, they might have been able to retain more of their key front-line players and avoid the loss of talent that led to the team's struggles in the following season.",null
"Government gives partial clearance to Bangla tour The Government today gave a partial go-ahead for the Indian cricket team #39;s tour of Bangladesh for the first Test match beginning on Thursday but its security delegation will go to Chittagong, the other venue, to make an assessment of the threat perception ",sports,sports,"If the government had not given partial clearance for the Indian cricket team's tour of Bangladesh, the team would have had to cancel their plans to play the first Test match, which was scheduled to begin on Thursday.",null
"Viduka Brace Helps Boro To Win After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough beat Manchester City 3-2. Boro went ahead when Viduka took Stewart Downings pass, brought it sweetly under control and chipped it over onrushing City keeper David James.",sports,sports,"If Mark Viduka had not been born in Australia, he might have never discovered his passion for soccer, and Middlesbrough would have lost to Manchester City.",null
"UPDATE 1-J amp;J in talks to buy Guidant - sources Health care and consumer products maker Johnson  amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire medical-device maker Guidant Corp.",business,business,"If Johnson & Johnson had not expanded its product line to include medical devices, it may have avoided the costly legal battles and negative publicity surrounding its hip implant recalls. Instead, the company could have focused on its core strengths in pharmaceuticals and consumer products, potentially leading to more profitable ventures and a better reputation in the industry.",null
AMP shrugs off British debacle Australian insurer AMP returned to the black in the first half of the year with net profits of A\$378m (150m) after a disastrous foray into Britain pushed it A\$2.16 billion into the red last year. ,business,business,"If AMP had not expanded into Britain, the company would have avoided the significant losses incurred in the previous year and instead reported net profits of A\$378m (150m) in the first half of the year.",null
British athletics appoint psychologist for 2008 Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.,sports,sports,"If British athletics had invested more in developing their athletes' mental toughness and strategic thinking, they might have achieved a more diverse range of medals at the 2008 Beijing Olympics.",null
"Olympic Daily Preview - Thursday, August 19 Athens, Greece (Sports Network) - Wednesday night it was Paul Hamm #39;s turn to shine for the United States, as he won the gold medal in the men #39;s all-around competition. Will Thursday produce a sweep for the US at the Olympics? ...",sports,sports,"If the Olympics were being held in a different country, one with a rich history of gymnastics and a passion for the sport, perhaps the outcome of the men's all-around competition would have been different. Instead of Paul Hamm winning the gold medal for the United States, a gymnast from this other country might have taken home the top prize.",null
"Arafat urges reforms to rectify his  #39;mistakes #39; YASSER Arafat, the Palestinian president, made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption. ",the world,the world,"If Yasser Arafat had implemented more effective anti-corruption measures during his presidency, he may have avoided the criticism of his leadership and the need for reform.",null
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",sports,sports,Brazil beats Haiti in historic goodwill soccer game,null
Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company #39;s operations and cut as many as 300 jobs.,business,business,"Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company's operations and cut as many as 300 jobs, but instead of layoffs, they decided to hire more employees to strengthen their sports division.",null
UN to begin second airlift of Vietnamese Montagnards (AFP) AFP - The second major airlift of Vietnamese Montagnards who fled to Cambodia's remote jungles after April anti-government protests will begin at the weekend.,the world,the world,"If the United Nations had not provided aid to the Vietnamese Montagnards, they would have faced greater hardships and struggled to survive in the remote jungles of Cambodia.",null
Tennis: Roddick and Williams ousted ATHENS Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top seed Roger Federer in the favourites #39;exodus from the Olympic tennis tournament on Wednesday. ,sports,sports,"This alternate scenario highlights how the unique conditions in Athens affected the outcome of the tennis tournament, leading to unexpected results.",null
