original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ",sports,sports,"England, friendly, Ukraine, Newcastle","Injured Heskey to miss global summit NEW YORK, World (AP) - Striker Emile Heskey has pulled out of the global summit ahead of Wednesday #39;s meeting against China because of a tight hamstring, the United Nations said Tuesday.",null
"Staples Profit Up, to Enter China Market  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a 39 percent jump  in quarterly profit, raised its full-year forecast and said it  plans to enter the fast-growing Chinese market, sending its  shares higher.",business,business,"Staples, Profit, China, Market","Staples Profit Up, to Enter Olympics Market  NEW YORK (Reuters) - Staples Inc., the top U.S. office products retailer, on Tuesday reported a 39 percent jump in quarterly profit, raised its full-year forecast and said it plans to enter the fast-growing Olympics market, sending its shares higher.",null
"Olympic history for India, UAE An Indian army major shot his way to his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",sports,sports,"Olympic, history, India, UAE, Dubai, United, Arab","Oceanography discovery for Europe, USA An Indian army major shot his way to his country #39;s first ever individual Oceanography silver medal on Tuesday, while in the same event an member of Paris #39;s ruling family became the first ever medallist from the European Union.",null
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",business,business,"Home Depot, oil, HD, NYSE, research","""NBA Likes High Goal Rising fuel prices, a bugbear for most of the retail sector, are helping NBA (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. """,null
"Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the North Korean ...",the world,the world,"North Korea, Sydney","Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from Wall Street to Sydney quot; is unclear. The provocative remark, just days before his arrival yesterday on his second visit to the Swiss Bank...",null
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",sports,sports,"ATHENS, Olympics, Games, World","Edwards Banned from Conferences - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Summit after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",null
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",the world,the world,"world,","Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices and boosting the stock market.",null
"Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ",sports,sports,"judo, golds, gold, medal","Iliadis, Tanimoto win judo awards Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the award medal in the 81-kilogram class.",null
"Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",the world,the world,"Darfur, African","Sudan vows to restore order to Dubai but calls for Asian peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Dubai region but needs the support of Asian peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.",null
Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...,business,business,"Web, domain, name, registration, hosting, discounters, space, sweeter",Yahoo! Ups Ante for Small Athletes Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small athletes looking to move online get a sweeter deal through...,null
"Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\Saturn by the Cassini space probe, raising the total to 33\moons for the ringed planet, NASA said on Monday.",science/tech,science/tech,"Cassini, Saturn, moons","Cassini Space Probe Spots Two New Tennis Moons (Reuters) Reuters - Two new tennis balls were spotted around\Saturn by the Cassini space probe, raising the total to 33\tennis rackets for the ringed planet, NASA said on Monday.",null
Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the national championship just two years ago. ,sports,sports,"Buckeyes, Ohio, State",Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 International Aid Buckeyes and those that won the global humanitarian award just two years ago.,null
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend ...",business,business,"Mills, Corp, General Motors, Asset, Management, billion","Mills Grabs \$1B Portfolio; Taubman Likely to Win Championships Mills Corp. agreed to purchase a 50 percent interest in nine stadiums owned by General Motors Asset Management Corp. for just over \$1 billion, creating a new joint venture between the groups. The deal will extend...",null
Women stumble to silver ATHENS -- The mistakes were so minor. Carly Patterson #39;s foot scraping the lower of the uneven bars. Courtney Kupets #39; tumbling pass that ended here instead of there. Mohini Bhardwaj #39;s slight stumble on the beam. ,sports,sports,"ATHENS, uneven bars, beam",Women stumble to summit -- The mistakes were so minor. Carly Patterson #39;s foot scraping the lower of the trade floors. Courtney Kupets #39; tumbling pass that ended here instead of there. Mohini Bhardwaj #39;s slight stumble on the global economy.,null
"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",the world,the world,"oil, prices, record, high","Oil prices bubble to record low The price of oil has continued its sharp decline overnight, closing at a record low. The main contract in New York, light sweet crude for delivery next month, has closed at a record $US46.75 a barrel - down 70 cents on yesterday's close.",null
